conversation_id,tweet_ids,created_at_list,tweet_texts,human_summary,elapsed_time
75f1069726ba6307856f356c3517a7be,"[1821127, 1821131, 1821132, 1821133]","{1821127: Timestamp('2017-10-18 03:43:40+0000', tz='UTC'), 1821131: Timestamp('2017-10-18 03:46:28+0000', tz='UTC'), 1821132: Timestamp('2017-10-18 03:48:55+0000', tz='UTC'), 1821133: Timestamp('2017-10-18 03:52:28+0000', tz='UTC')}",@VerizonSupport Ight look so my moms left our account and it’s just me on there. She didn’t make me an account owner tho so I can see my bill detail @546729 We would need to get the account moved over into your name to be able to do that inless you have the log in info from your mother. ^RMD @VerizonSupport I do not. I do have the last four to her SSN if that’ll help? I know I needed that when I went into a Verizon store before. Lol @546729 Let's discuss this in further detail. Please follow and DM us at your convenience. ^DDD,Customer is requesting for assistance in accessing his moms account. Agent state that it could be done if the account gets moved to customer's name or by having log in info from his mother.,0 days 00:08:48
45d8683c1f2ab93d073e5bf19e268cd7,"[212747, 212748, 212752, 212754, 212755]","{212747: Timestamp('2017-09-28 06:32:03+0000', tz='UTC'), 212748: Timestamp('2017-09-28 06:28:03+0000', tz='UTC'), 212752: Timestamp('2017-09-28 03:16:49+0000', tz='UTC'), 212754: Timestamp('2017-09-28 03:09:28+0000', tz='UTC'), 212755: Timestamp('2017-09-28 03:03:44+0000', tz='UTC')}","@mediatemplehelp yo, Im trying to subscribe to your managed WordPress plan but the load just won't finish😂 https://t.co/TaqQvcMqux @166480 I am sorry to hear you are having trouble. What is the domain name used to open service? @166480 Thank you, we will take a look and attempt to get the order processed. @mediatemplehelp Hi seems my order processed twice (different order#no) please cancel one of them because its the same @166480 Hello!  We'd be happy to remove the additional order.  Please contact our support so that we can assist further.",The customer says that he is trying to subscribe to WordPress plan but the load isn't getting finished and adds that his order processed twice with different order numbers and requests cancel one of them. The agent asks for the domain name used to open service and informs that they will take a look and attempt to place the order and adds that they will remove the additional order.,0 days 03:28:19
030babcfd6bc66da743c900cf0cdcb8f,"[1874175, 1874177, 1874178, 1874179, 1874180]","{1874175: Timestamp('2017-10-20 09:29:55+0000', tz='UTC'), 1874177: Timestamp('2017-10-20 08:41:15+0000', tz='UTC'), 1874178: Timestamp('2017-10-20 08:23:49+0000', tz='UTC'), 1874179: Timestamp('2017-10-20 06:13:21+0000', tz='UTC'), 1874180: Timestamp('2017-10-20 06:10:46+0000', tz='UTC')}","@SpotifyCares When I clicked on one of my music .. the description says it otherwise https://t.co/1FvN4YKrSe @559512 Thanks for the info. Can you let us know the device/OS and Spotify version you're using? /NY @SpotifyCares I'm using iOS 10.2 and my Spotify version is 8.4.22.515 @559512 Cool! Just to check, does logging out of Spotify, restarting your device, and logging back in help at all? Keep us posted /NY @559512 We'd suggest a reinstall, but it would remove your downloads. If you're cool with this, the steps are here: https://t.co/EqisDMwZAT /NY",Customer is unable to play music in spotify  music app. Agent ask customer to logout from app and restart the phone and login back again.,0 days 03:19:09
a1c2bbca96a716639569072c50c0caa3,"[815425, 815428, 815431]","{815425: Timestamp('2017-11-05 13:02:38+0000', tz='UTC'), 815428: Timestamp('2017-11-05 16:04:23+0000', tz='UTC'), 815431: Timestamp('2017-11-05 12:55:04+0000', tz='UTC')}","Asked @Delta staff at @122122 TWICE if I could upgrade my seat and both employees told me I had to make changes at the opposite spot. @Delta @122122 To clarify - there are comfort seats available, but because an employee gave me false info, I’m not allowed to pay for an empty seat. @314187 Wow, that's not good to hear. You may wish to reach out to our wifi partners @116462 regarding the trouble you are having. *HKC",The customer is complaining that he was unable to upgrade or change his seat even after paying the amount of $34. The agent confronted the customer saying that they will inform the wifi partners regarding the trouble that he was facing.,0 days 03:09:19
6295f851516fc3fa640c24dc5acdc4bd,"[87314, 87315, 2979082, 2979084]","{87314: Timestamp('2017-11-30 03:36:30+0000', tz='UTC'), 87315: Timestamp('2017-11-30 03:48:52+0000', tz='UTC'), 2979082: Timestamp('2017-11-30 06:23:27+0000', tz='UTC'), 2979084: Timestamp('2017-11-30 07:25:31+0000', tz='UTC')}","@116331 @idea_cares @116590 @116588 
Call dialer +918888282908, has tried my number multiple times but call was never connected. #poorservices #worstnetwork 
Proof for reference. https://t.co/eXtgIGEkHJ @135115 Sorry for trouble caused to you, we want to inform you that there was some temporary issue was going now it has been resolved. Request you to observe for some time.

Regards,
Neha L @135115 Dear Hiren,

As checked complaint was raised regarding network issue but as it was only a temporary issue it has been resolved,please let us know the concern you facing know so that we can assist you further.

Regards,
Amruta https://t.co/LBfZgLCSfr @135115 Sorry but it was some temporary issue, please observe the network for 7 days and if still the issue continues write us back.

Regards,
Yogita",Customer is complaining about call that has been not connected after calling many time. Agent informed the customer that the complaint was raised regarding network issue  but it has been resolved and informed that if any other concern they will assist for further.,0 days 03:49:01
79e01c1107be847877759b6ba9c77979,"[1428458, 1428463, 1428464, 1428465]","{1428458: Timestamp('2017-11-02 05:52:59+0000', tz='UTC'), 1428463: Timestamp('2017-10-29 06:42:58+0000', tz='UTC'), 1428464: Timestamp('2017-10-29 06:50:51+0000', tz='UTC'), 1428465: Timestamp('2017-10-29 06:50:27+0000', tz='UTC')}","@AirAsiaSupport @115798 hello Air asia please process my case number 00197387 &amp; 00197126 immediately. Thanks @451804 and there is an internal issue which is causing the long delay. The team is doing their best  &gt;&gt;&gt; @451804 we've forwarded the case again to process https://t.co/m6Hq20bgbp will be updated as soon as possible once it's processed and completed.&gt; @451804 Hi there, appreciate can check your inbox. We have assisted you via DM. Thanks-Sha","Customer is requested to process his case number is 00197387. Agent informed that they having some internal issue which is causing delay and  updated that they will informed once the case is processed and completed, Finally inform the customer that they will assist via DM.",3 days 23:10:01
f3048827d338233c08d182cef6f2ea9f,"[1998193, 1998196, 1998198, 1998203, 1998205]","{1998193: Timestamp('2017-11-20 22:28:13+0000', tz='UTC'), 1998196: Timestamp('2017-11-21 15:51:10+0000', tz='UTC'), 1998198: Timestamp('2017-11-20 22:07:21+0000', tz='UTC'), 1998203: Timestamp('2017-11-13 21:46:03+0000', tz='UTC'), 1998205: Timestamp('2017-11-13 21:17:40+0000', tz='UTC')}","@AskSeagate Hi! My Samsung M3 portable hard drive is recognised in Disk Management on my Windows 10 laptop but it's not showing up in Windows Explorer for me to access the files and back up to. Any ideas please on what to do?! Thanks in advance. @590826 It may be helpful to see how the drive is partitioned in Disk Management. Please share a screenshot of this. Did the drive previously work on this Windows 10 laptop? Any recent software updates? No secret zone set up for the M3 drive? @590826 Did you ever set up a password protected ""Secret Zone"" using the software that came with your M3? The drive should disappear from Disk Management if the drive is not installed on a USB port. Does Disk 1 show even after a reboot when the M3 drive is not installed? Let us know, @590826 Can you initialize the drive by right clicking within the box that indicates the drive is not initialized? If disk cannot be initialized, you can try Diskpart but be careful using this to make sure the correct disk is chosen https://t.co/pxR0XO0m5H Both answers will erase data @590826 Given your description, if the drive will not initialize no matter what computer/port is tried, and diskpart also does not work, then the drive may be nonfunctional. Check your warranty/return options here https://t.co/qQjhlOwgu1",Customer is complaining about the corrupted external hard disk. Agent states that the drive may be nonfunctional.,7 days 18:33:30
a9d1d288b3b56ff96af34c88a43232da,"[1400554, 1400555, 1400559, 1400559, 1400560]","{1400554: Timestamp('2017-11-25 22:48:00+0000', tz='UTC'), 1400555: Timestamp('2017-11-25 23:00:31+0000', tz='UTC'), 1400559: Timestamp('2017-11-25 21:54:00+0000', tz='UTC'), 1400560: Timestamp('2017-11-25 21:47:27+0000', tz='UTC')}","@AppleSupport My Animoji‘s are being sent as pictures! How do I fix! @445647 If you're running into issues with the Animoji's on your iPhone X, we'd like to help you out. Do you see the Animoji recording before sending your message? Also, please let us know which version of the iOS software you currently have installed. https://t.co/GDrqU22YpT @445647  Are you sending the Animoji as a sticker or in its normal form? Send us a DM. https://t.co/GDrqU22YpT @AppleSupport It is now working. I don’t know why it stopped and sent as sticker and then began to work again.","The customer is saying that Animoji's are being sent as pictures from his phone and says its resolved after some time. The agents asks whether Animojis are recording before sending the messages, what version of iOS is installed and asks to DM.",0 days 01:13:04
7d886bc49669c54e0db88ba9c3bbe2a1,"[1303385, 1303387, 1303389, 1303391, 1303392]","{1303385: Timestamp('2017-10-16 09:54:43+0000', tz='UTC'), 1303387: Timestamp('2017-10-16 09:51:33+0000', tz='UTC'), 1303389: Timestamp('2017-10-16 10:01:38+0000', tz='UTC'), 1303391: Timestamp('2017-10-16 10:18:52+0000', tz='UTC'), 1303392: Timestamp('2017-10-16 12:04:38+0000', tz='UTC')}","@nationalrailenq ive just been told that scotrail wont take card payments with my 16-25 railcard on the train.. WTF????!?!?! @424578 Hi Lauren, which station did you board at please? @424578 Thank you, this station has both a ticket office and TVMs. You need to purchase your ticket before boarding a train 1/2 @424578 Were you able to purchase a ticket on the train without your railcard please? @nationalrailenq This morning yes, as the ticket person was nice enough to allow it w/ my railcard but advised me of the changes to card payments etc.",Customer having an issue with card payment with 16-25 railcard on the  train. Agent asked for the station name and updated that in that station has both ticket office and TVMs. Finally check with customer whether he is able to purchase a ticket without railcard.,0 days 02:13:05
10f399272130e851cbf3f4eb93e0ffa1,"[1624160, 1624162, 1624163, 1624165, 1624166]","{1624160: Timestamp('2017-11-05 17:46:20+0000', tz='UTC'), 1624162: Timestamp('2017-11-03 04:20:40+0000', tz='UTC'), 1624163: Timestamp('2017-11-07 23:15:58+0000', tz='UTC'), 1624165: Timestamp('2017-11-07 23:54:52+0000', tz='UTC'), 1624166: Timestamp('2017-11-08 00:10:41+0000', tz='UTC')}","@hulu_support is there a way to find a TV guide to find whats on? @162125 Hey, Ryan! We hear you, and we're working on it. Be sure to check out the latest update here: https://t.co/vIaXcS3oNC. @162125 No news regarding CW with our on-demand plans, but select CW content is available now with our Live TV add-on! @162125 The CW isn't available as a live channel yet, but we're working on adding it. We'll let our team know you can't wait! @hulu_support But will you be able to record because YouTube tv have it but can’t record?",Customer is asking that is there a way to find a tv guide to find whats on. Agent updated that new episodes are made available day after air for live TV subscribes.,4 days 19:50:01
979d92b3540a61d5a829cc965ea08126,"[2688884, 2688885, 2688886, 2688887, 2688890]","{2688884: Timestamp('2017-11-26 22:05:58+0000', tz='UTC'), 2688885: Timestamp('2017-11-26 23:01:40+0000', tz='UTC'), 2688886: Timestamp('2017-11-26 21:54:01+0000', tz='UTC'), 2688887: Timestamp('2017-11-26 23:03:41+0000', tz='UTC'), 2688890: Timestamp('2017-11-26 23:18:50+0000', tz='UTC')}","@azuresupport #azTechHelp how do I change GRS replication to LRS? @756012 Here is some documentation that should help with this: https://t.co/EZJMmre6uM ^PB @AzureSupport Thanks. How do I make the same change but I have already stored a lot of data? The option to change is grated out @756012 If you could post here: https://t.co/P9NTd3gApd and send us a link to the post, we can have an engineer on that team assist.  ^PB @756012 Thank you! We have alerted the team and they should respond to your post shortly.  ^PB",Customer is complaining that how to change GRS replication to LRS. Agent updated that they have alerted the team and they will respond.,0 days 01:24:49
